0	0
10	0.252671193016
20	0.655130940834
30	0.983355965082
40	0.99982929195
50	0.999906886518
60	0.999906886518
70	0.999906886518
80	0.999961202716
90	0.999961202716
100	0.999961202716
110	0.999961202716
120	0.999961202716
130	0.999961202716
140	0.999961202716
150	0.999961202716
160	0.999961202716
170	0.999961202716
180	0.999961202716
190	0.999961202716
200	0.999961202716
210	0.999961202716
220	0.999961202716
230	0.999961202716
240	0.999961202716
250	0.999961202716
260	0.999961202716
270	0.999961202716
280	0.999961202716
290	0.999961202716
300	0.999961202716
310	0.999961202716
320	0.999961202716
330	0.999961202716
340	0.999961202716
350	0.999961202716
360	0.999961202716
370	0.999961202716
380	0.999961202716
390	0.999961202716
400	0.999961202716
410	0.999961202716
420	0.999961202716
430	0.999961202716
440	0.999961202716
450	0.999961202716
460	0.999961202716
470	0.999961202716
480	0.999961202716
490	0.999961202716
500	0.999961202716
510	0.999961202716
520	0.999961202716
530	0.999961202716
540	0.999961202716
550	0.999961202716
560	0.999961202716
570	0.999961202716
580	0.999961202716
590	0.999961202716
600	0.999961202716
610	0.999961202716
620	0.999961202716
630	0.999961202716
640	0.999961202716
650	0.999961202716
660	0.999961202716
670	0.999961202716
680	0.999961202716
690	0.999961202716
700	0.999961202716
710	0.999961202716
720	0.999961202716
730	0.999961202716
740	0.999961202716
750	0.999961202716
760	0.999961202716
770	0.999961202716
780	0.999961202716
790	0.999961202716
800	0.999961202716
810	0.999961202716
820	0.999961202716
830	0.999961202716
840	0.999961202716
850	0.999961202716
860	0.999961202716
870	0.999961202716
880	0.999961202716
890	0.999961202716
900	0.999961202716
910	0.999961202716
920	0.999961202716
930	0.999961202716
940	0.999961202716
950	0.999961202716
960	0.999961202716
970	0.999961202716
980	0.999961202716
990	0.999961202716
1000	0.999961202716
